시간,dB
03:38:05,29.3
03:38:10,36.3
03:38:15,31.9
03:38:20,28.7
03:38:25,35.0
03:38:30,33.9
03:38:35,35.8
03:38:40,31.0
03:38:45,31.2
03:38:50,32.4
03:38:55,31.3
03:39:00,34.8
03:39:05,30.8
03:39:10,27.5
03:39:15,28.3
03:39:20,32.9
03:39:25,33.7
03:39:30,35.1
03:39:35,34.0
03:39:40,34.3
03:39:45,33.3
03:39:50,32.9
03:39:55,29.8
03:40:00,31.8
03:40:05,35.3
03:40:10,37.5
03:40:15,33.2
03:40:20,26.1
03:40:25,34.6
03:40:30,30.3
03:40:35,32.0
03:40:40,29.5
03:40:45,32.0
03:40:50,47.7
03:40:55,34.0
03:41:00,26.5
03:41:05,34.6
03:41:10,31.1
03:41:15,30.7
03:41:20,36.1
03:41:25,30.0
03:41:30,53.5
03:41:35,32.7
03:41:40,33.5
03:41:45,33.1
03:41:50,33.1
03:41:55,32.2
03:42:00,34.0
03:42:05,28.9
03:42:10,34.5
03:42:15,33.4
03:42:20,31.8
03:42:25,28.4
03:42:30,31.1
03:42:35,29.7
03:42:40,30.4
03:42:45,36.5
03:42:50,33.5
03:42:55,34.3
03:43:00,31.6
03:43:05,31.9
03:43:10,31.2
03:43:15,34.0
03:43:20,32.9
03:43:25,35.4
03:43:30,36.3
03:43:35,31.3
03:43:40,33.2
03:43:45,33.6
03:43:50,34.9
03:43:55,34.5
03:44:00,29.1
03:44:05,29.1
03:44:10,38.4
03:44:15,32.2
03:44:20,31.6
03:44:25,32.0
03:44:30,36.9
03:44:35,33.5
03:44:40,33.7
03:44:45,33.1
03:44:50,29.4
03:44:55,30.5
03:45:00,31.4
03:45:05,32.0
03:45:10,33.1
03:45:15,33.4
03:45:20,31.9
03:45:25,31.9
03:45:30,28.5
03:45:35,28.5
03:45:40,33.4
03:45:45,34.2
03:45:50,33.0
03:45:55,29.2
03:46:00,30.9
03:46:05,28.6
03:46:10,32.6
03:46:15,35.2
03:46:20,34.0
03:46:25,32.1
03:46:30,34.3
03:46:35,31.7
03:46:40,32.5
03:46:45,39.3
03:46:50,43.9
03:46:55,55.7
03:47:00,32.3
03:47:05,30.2
03:47:10,32.6
03:47:15,32.1
03:47:20,33.7
03:47:25,35.4
03:47:30,34.4
03:47:35,32.0
03:47:40,31.6
03:47:45,31.5
03:47:50,35.7
03:47:55,33.7
03:48:00,35.2
03:48:05,32.3
03:48:10,33.7
03:48:15,33.7
03:48:20,35.4
03:48:25,32.1
03:48:30,27.7
03:48:35,35.4
03:48:40,32.6
03:48:45,33.0
03:48:50,31.2
03:48:55,33.4
03:49:00,32.4
03:49:05,30.5
03:49:10,29.4
03:49:15,32.7
03:49:20,33.8
03:49:25,27.2
03:49:30,30.2
03:49:35,34.1
03:49:40,36.3
03:49:45,28.7
03:49:50,29.1
03:49:55,33.0
03:50:00,32.8
03:50:05,29.1
03:50:10,31.0
03:50:15,33.7
03:50:20,35.1
03:50:25,36.1
03:50:30,30.4
03:50:35,29.8
03:50:40,31.0
03:50:45,27.7
03:50:50,35.5
03:50:55,32.3
03:51:00,36.1
03:51:05,32.1
03:51:10,34.7
03:51:15,31.8
03:51:20,34.0
03:51:25,30.1
03:51:30,37.2
03:51:35,32.1
03:51:40,33.9
03:51:45,31.5
03:51:50,31.6
03:51:55,32.9
03:52:00,31.0
03:52:05,34.2
03:52:10,34.3
03:52:15,34.7
03:52:20,32.5
03:52:25,31.4
03:52:30,31.4
03:52:35,32.8
03:52:40,32.1
03:52:45,47.8
03:52:50,32.9
03:52:55,30.9
03:53:00,32.9
03:53:05,33.7
03:53:10,32.5
03:53:15,31.3
03:53:20,33.5
03:53:25,34.6
03:53:30,31.6
03:53:35,31.6
03:53:40,34.7
03:53:45,33.1
03:53:50,33.1
03:53:55,31.4
03:54:00,33.9
03:54:05,31.6
03:54:10,29.7
03:54:15,30.9
03:54:20,32.3
03:54:25,34.3
03:54:30,32.5
03:54:35,32.6
03:54:40,33.3
03:54:45,31.8
03:54:50,35.1
03:54:55,31.6
03:55:00,34.1
03:55:05,31.5
03:55:10,29.2
03:55:15,38.2
03:55:20,31.1
03:55:25,32.1
03:55:30,32.1
03:55:35,33.6
03:55:40,32.6
03:55:45,30.5
03:55:50,31.9
03:55:55,30.3
03:56:00,48.3
03:56:05,32.9
03:56:10,29.5
03:56:15,32.5
03:56:20,30.9
03:56:25,32.3
03:56:30,31.9
03:56:35,35.2
03:56:40,29.9
03:56:45,29.5
03:56:50,35.3
03:56:55,33.6
03:57:00,34.8
03:57:05,29.5
03:57:10,33.3
03:57:15,35.1
03:57:20,31.4
03:57:25,33.5
03:57:30,35.5
03:57:35,34.6
03:57:40,31.5
03:57:45,34.9
03:57:50,33.0
03:57:55,30.4
03:58:00,35.0
03:58:05,29.3
03:58:10,31.4
03:58:15,34.4
03:58:20,32.2
03:58:25,32.2
03:58:30,28.1
03:58:35,31.0
03:58:40,31.9
03:58:45,29.4
03:58:50,30.5
03:58:55,32.3
03:59:00,31.8
03:59:05,33.0
03:59:10,34.9
03:59:15,32.1
03:59:20,32.3
03:59:25,34.0
03:59:30,34.0
03:59:35,30.6
03:59:40,32.4
03:59:45,33.0
03:59:50,29.4
03:59:55,31.1
04:00:00,35.2
04:00:05,30.2
04:00:10,33.8
04:00:15,31.6
04:00:20,30.5
04:00:25,32.9
04:00:30,31.4
04:00:35,28.0
04:00:40,33.5
04:00:45,28.7
04:00:50,28.9
04:00:55,34.8
04:01:00,30.7
04:01:05,33.2
04:01:10,36.3
04:01:15,35.4
04:01:20,33.9
04:01:25,29.8
04:01:30,33.6
04:01:35,33.0
04:01:40,34.5
04:01:45,30.1
04:01:50,31.3
04:01:55,35.3
04:02:00,37.9
04:02:05,33.3
04:02:10,29.7
04:02:15,33.1
04:02:20,33.5
04:02:25,33.1
04:02:30,36.5
04:02:35,33.9
04:02:40,32.2
04:02:45,30.7
04:02:50,35.3
04:02:55,31.4
04:03:00,32.7
04:03:05,33.0
04:03:10,31.4
04:03:15,36.0
04:03:20,32.2
04:03:25,31.7
04:03:30,33.2
04:03:35,33.3
04:03:40,33.3
04:03:45,31.7
04:03:50,28.8
04:03:55,33.3
04:04:00,32.2
04:04:05,34.1
04:04:10,32.4
04:04:15,28.0
04:04:20,29.0
04:04:25,30.0
04:04:30,34.6
04:04:35,33.9
04:04:40,35.0
04:04:45,34.9
04:04:50,35.6
04:04:55,40.1
04:05:00,32.4
04:05:05,30.9
04:05:10,31.9
04:05:15,30.2
04:05:20,36.0
04:05:25,32.2
04:05:30,32.3
04:05:35,29.7
04:05:40,35.1
04:05:45,31.8
04:05:50,33.8
04:05:55,31.9
04:06:00,33.2
04:06:05,28.6
04:06:10,30.1
04:06:15,31.5
04:06:20,31.1
04:06:25,31.6
04:06:30,33.1
04:06:35,32.3
04:06:40,31.9
04:06:45,36.8
04:06:50,29.8
04:06:55,32.5
04:07:00,30.7
04:07:05,32.8
04:07:10,35.7
04:07:15,35.4
04:07:20,32.8
04:07:25,33.6
04:07:30,35.3
04:07:35,35.7
04:07:40,33.3
04:07:45,33.0
04:07:50,33.1
04:07:55,34.9
04:08:00,27.0
04:08:05,32.8
04:08:10,33.3
04:08:15,32.3
04:08:20,33.5
04:08:25,34.7
04:08:30,29.9
04:08:35,36.4
04:08:40,34.3
04:08:45,28.2
04:08:50,33.9
04:08:55,33.9
04:09:00,32.7
04:09:05,29.1
04:09:10,33.0
04:09:15,34.0
04:09:20,34.6
04:09:25,33.1
04:09:30,32.5
04:09:35,35.8
04:09:40,27.5
04:09:45,31.8
04:09:50,31.8
04:09:55,37.1
04:10:00,33.4
04:10:05,35.7
04:10:10,34.1
04:10:15,31.1
04:10:20,33.1
04:10:25,33.1
04:10:30,51.0
04:10:35,28.3
04:10:40,34.9
04:10:45,29.6
04:10:50,31.4
04:10:55,35.3
04:11:00,30.8
04:11:05,33.9
04:11:10,30.1
04:11:15,34.6
04:11:20,32.9
04:11:25,38.1
04:11:30,31.4
04:11:35,31.6
04:11:40,31.9
04:11:45,32.9
04:11:50,41.2
04:11:55,33.8
04:12:00,30.0
04:12:05,37.1
04:12:10,34.2
04:12:15,34.0
04:12:20,37.0
04:12:25,31.1
04:12:30,33.1
04:12:35,30.8
04:12:40,31.9
04:12:45,30.5
04:12:50,30.9
04:12:55,33.2
04:13:00,31.0
04:13:05,33.7
04:13:10,32.0
04:13:15,33.1
04:13:20,33.4
04:13:25,37.2
04:13:30,35.8
04:13:35,32.0
04:13:40,32.0
04:13:45,35.1
04:13:50,36.1
04:13:55,35.6
04:14:00,33.1
04:14:05,36.5
04:14:10,28.9
04:14:15,34.7
04:14:20,30.4
04:14:25,36.8
04:14:30,33.8
04:14:35,34.5
04:14:40,34.1
04:14:45,31.5
04:14:50,32.2
04:14:55,30.9
04:15:00,34.6
04:15:05,29.8
04:15:10,33.3
04:15:15,33.6
04:15:20,31.2
04:15:25,34.8
04:15:30,37.1
04:15:35,36.5
04:15:40,30.9
04:15:45,31.5
04:15:50,32.3
04:15:55,30.8
04:16:00,32.3
04:16:05,33.7
04:16:10,32.5
04:16:15,33.2
04:16:20,28.5
04:16:25,31.6
04:16:30,29.6
04:16:35,32.9
04:16:40,35.3
04:16:45,37.0
04:16:50,34.6
04:16:55,31.2
04:17:00,28.6
04:17:05,32.9
04:17:10,35.7
04:17:15,32.8
04:17:20,33.6
04:17:25,32.8
04:17:30,31.5
04:17:35,33.4
04:17:40,30.7
04:17:45,35.0
04:17:50,33.7
04:17:55,29.9
04:18:00,35.5
04:18:05,34.1
04:18:10,34.9
04:18:15,26.8
04:18:20,34.6
04:18:25,30.3
04:18:30,30.3
04:18:35,31.9
04:18:40,34.1
04:18:45,31.5
04:18:50,31.9
04:18:55,33.8
04:19:00,27.5
04:19:05,32.4
04:19:10,31.7
04:19:15,35.6
04:19:20,35.3
04:19:25,35.8
04:19:30,35.4
04:19:35,31.1
04:19:40,31.3
04:19:45,33.0
04:19:50,31.2
04:19:55,30.4
04:20:00,32.0
04:20:05,32.0
04:20:10,33.1
04:20:15,32.5
04:20:20,38.6
04:20:25,34.4
04:20:30,32.1
04:20:35,31.7
04:20:40,31.8
04:20:45,35.9
04:20:50,31.2
04:20:55,35.6
04:21:00,32.1
04:21:05,31.7
04:21:10,33.1
04:21:15,32.3
04:21:20,31.8
04:21:25,34.4
04:21:30,28.9
04:21:35,31.9
04:21:40,33.5
04:21:45,34.4
04:21:50,30.1
04:21:55,32.9
04:22:00,34.3
04:22:05,32.5
04:22:10,35.4
04:22:15,37.0
04:22:20,31.9
04:22:25,34.4
04:22:30,36.5
04:22:35,33.3
04:22:40,33.8
04:22:45,35.0
04:22:50,29.2
04:22:55,31.0
04:23:00,32.4
04:23:05,33.9
04:23:10,31.0
04:23:15,32.8
04:23:20,30.8
04:23:25,29.5
04:23:30,32.5
04:23:35,31.2
04:23:40,30.1
04:23:45,32.4
04:23:50,37.1
04:23:55,32.2
04:24:00,30.2
04:24:05,34.7
04:24:10,28.5
04:24:15,32.2
04:24:20,31.2
04:24:25,28.0
04:24:30,32.4
04:24:35,29.6
04:24:40,33.6
04:24:45,30.1
04:24:50,32.5
04:24:55,34.7
04:25:00,34.0
04:25:05,32.8
04:25:10,35.8
04:25:15,32.4
04:25:20,33.1
04:25:25,35.3
04:25:30,31.9
04:25:35,35.0
04:25:40,29.1
04:25:45,30.6
04:25:50,30.6
04:25:55,32.5
04:26:00,31.5
04:26:05,33.9
04:26:10,30.1
04:26:15,35.3
04:26:20,31.5
04:26:25,31.5
04:26:30,31.7
04:26:35,31.5
04:26:40,30.8
04:26:45,31.7
04:26:50,31.8
04:26:55,31.0
04:27:00,33.2
04:27:05,34.5
04:27:10,32.8
04:27:15,32.1
04:27:20,29.7
04:27:25,34.1
04:27:30,35.9
04:27:35,34.3
04:27:40,33.6
04:27:45,33.6
04:27:50,30.7
04:27:55,34.9
04:28:00,33.5
04:28:05,31.3
04:28:10,33.9
04:28:15,33.1
04:28:20,33.2
04:28:25,32.0
04:28:30,32.2
04:28:35,36.5
04:28:40,30.2
04:28:45,29.3
04:28:50,31.7
04:28:55,32.1
04:29:00,34.7
04:29:05,33.5
04:29:10,35.5
04:29:15,31.9
04:29:20,34.0
04:29:25,32.7
04:29:30,29.9
04:29:35,35.4
04:29:40,34.7
04:29:45,33.5
04:29:50,28.7
04:29:55,32.5
04:30:00,34.3
04:30:05,31.4
04:30:10,30.7
04:30:15,28.0
04:30:20,29.7
04:30:25,30.6
04:30:30,29.6
04:30:35,30.2
04:30:40,34.5
04:30:45,30.4
04:30:50,33.9
04:30:55,33.4
04:31:00,35.3
04:31:05,41.7
04:31:10,35.4
04:31:15,32.3
04:31:20,35.2
04:31:25,33.8
04:31:30,32.2
04:31:35,34.0
04:31:40,31.9
04:31:45,36.3
04:31:50,31.8
04:31:55,34.3
04:32:00,32.9
04:32:05,31.6
04:32:10,33.6
04:32:15,31.8
04:32:20,33.2
04:32:25,31.5
04:32:30,31.7
04:32:35,34.1
04:32:40,31.3
04:32:45,32.1
04:32:50,32.8
04:32:55,29.7
04:33:00,29.3
04:33:05,34.2
04:33:10,33.1
04:33:15,34.2
04:33:20,35.6
04:33:25,36.1
04:33:30,34.5
04:33:35,33.0
04:33:40,31.6
04:33:45,32.6
04:33:50,34.7
04:33:55,32.3
04:34:00,31.0
04:34:05,32.8
04:34:10,32.6
04:34:15,31.8
04:34:20,33.8
04:34:25,33.0
04:34:30,30.7
04:34:35,34.2
04:34:40,29.6
04:34:45,32.3
04:34:50,32.4
04:34:55,34.0
04:35:00,30.9
04:35:05,31.5
04:35:10,28.6
04:35:15,33.0
04:35:20,29.9
04:35:25,32.8
04:35:30,32.4
04:35:35,30.7
04:35:40,30.2
04:35:45,31.3
04:35:50,35.8
04:35:55,32.7
04:36:00,32.7
04:36:05,26.9
04:36:10,35.2
04:36:15,37.8
04:36:20,46.7
04:36:25,32.4
04:36:30,34.0
04:36:35,36.0
04:36:40,30.3
04:36:45,32.7
04:36:50,29.0
04:36:55,28.7
04:37:00,32.4
04:37:05,34.9
04:37:10,30.4
04:37:15,32.2
04:37:20,29.7
04:37:25,28.2
04:37:30,28.9
04:37:35,29.4
04:37:40,32.2
04:37:45,33.8
04:37:50,33.5
04:37:55,33.2
04:38:00,34.2
04:38:05,35.9
04:38:10,36.7
04:38:15,31.4
04:38:20,33.1
04:38:25,36.0
04:38:30,31.8
04:38:35,30.7
04:38:40,29.2
04:38:45,31.6
04:38:50,30.2
04:38:55,32.6
04:39:00,31.2
04:39:05,35.1
04:39:10,34.4
04:39:15,34.4
04:39:20,28.9
04:39:25,32.5
04:39:30,34.3
04:39:35,31.7
04:39:40,31.3
04:39:45,34.7
04:39:50,32.0
04:39:55,33.3
04:40:00,34.0
04:40:05,32.5
04:40:10,34.3
04:40:15,32.6
04:40:20,29.1
04:40:25,34.4
04:40:30,31.2
04:40:35,32.1
04:40:40,33.1
04:40:45,27.4
04:40:50,32.7
04:40:55,32.1
04:41:00,32.4
04:41:05,35.7
04:41:10,33.1
04:41:15,34.9
04:41:20,34.7
04:41:25,35.8
04:41:30,33.2
04:41:35,29.8
04:41:40,31.1
04:41:45,32.9
04:41:50,37.5
04:41:55,33.7
04:42:00,31.8
04:42:05,32.8
04:42:10,31.6
04:42:15,35.1
04:42:20,32.0
04:42:25,31.1
04:42:30,55.2
04:42:35,32.6
04:42:40,32.6
04:42:45,36.3
04:42:50,36.9
04:42:55,32.7
04:43:00,54.4
04:43:05,30.0
04:43:10,32.2
04:43:15,33.6
04:43:20,34.9
04:43:25,35.2
04:43:30,33.6
04:43:35,33.1
04:43:40,28.1
04:43:45,31.8
04:43:50,33.3
04:43:55,30.7
04:44:00,31.3
04:44:05,29.4
04:44:10,28.0
04:44:15,30.8
04:44:20,31.1
04:44:25,33.1
04:44:30,30.7
04:44:35,33.3
04:44:40,33.1
04:44:45,32.5
04:44:50,30.6
04:44:55,33.3
04:45:00,33.9
04:45:05,30.4
04:45:10,31.4
04:45:15,33.4
04:45:20,31.4
04:45:25,33.1
04:45:30,32.4
04:45:35,32.8
04:45:40,30.1
04:45:45,30.5
04:45:50,32.0
04:45:55,33.4
04:46:00,33.5
04:46:05,30.1
04:46:10,32.0
04:46:15,33.2
04:46:20,31.8
04:46:25,30.5
04:46:30,27.9
04:46:35,33.9
04:46:40,34.7
04:46:45,31.0
04:46:50,30.7
04:46:55,35.0
04:47:00,33.4
04:47:05,33.6
04:47:10,34.5
04:47:15,31.8
04:47:20,32.3
04:47:25,35.2
04:47:30,46.5
04:47:35,33.5
04:47:40,31.8
04:47:45,35.8
04:47:50,28.6
04:47:55,30.0
04:48:00,31.6
04:48:05,32.9
04:48:10,33.3
04:48:15,31.7
04:48:20,30.5
04:48:25,32.3
04:48:30,30.5
04:48:35,36.0
04:48:40,35.5
04:48:45,32.0
04:48:50,31.8
04:48:55,32.8
04:49:00,34.7
04:49:05,28.6
04:49:10,33.2
04:49:15,31.9
04:49:20,33.6
04:49:25,31.3
04:49:30,32.9
04:49:35,31.7
04:49:40,30.3
04:49:45,32.4
04:49:50,33.5
04:49:55,28.5
04:50:00,36.4
04:50:05,29.3
04:50:10,35.0
04:50:15,33.0
04:50:20,32.8
04:50:25,34.7
04:50:30,34.3
04:50:35,35.4
04:50:40,34.3
04:50:45,29.4
04:50:50,35.4
04:50:55,33.2
04:51:00,32.1
04:51:05,31.4
04:51:10,50.9
04:51:15,32.8
04:51:20,32.7
04:51:25,36.5
04:51:30,29.9
04:51:35,32.3
04:51:40,32.4
04:51:45,35.4
04:51:50,30.7
04:51:55,36.8
04:52:00,30.6
04:52:05,31.8
04:52:10,31.7
04:52:15,34.1
04:52:20,26.5
04:52:25,34.2
04:52:30,33.0
04:52:35,33.0
04:52:40,32.1
04:52:45,32.7
04:52:50,35.6
04:52:55,30.8
04:53:00,33.1
04:53:05,29.3
04:53:10,32.1
04:53:15,32.6
04:53:20,29.7
04:53:25,32.0
04:53:30,34.4
04:53:35,29.9
04:53:40,34.3
04:53:45,31.3
04:53:50,36.7
04:53:55,35.4
04:54:00,34.5
04:54:05,30.7
04:54:10,31.6
04:54:15,32.3
04:54:20,35.5
04:54:25,34.2
04:54:30,32.2
04:54:35,31.2
04:54:40,33.2
04:54:45,35.9
04:54:50,44.7
04:54:55,30.3
04:55:00,32.8
04:55:05,35.0
04:55:10,33.8
04:55:15,33.4
04:55:20,34.3
04:55:25,36.4
04:55:30,33.8
04:55:35,35.2
04:55:40,34.0
04:55:45,32.9
04:55:50,34.9
04:55:55,31.2
04:56:00,28.2
04:56:05,30.4
04:56:10,45.7
04:56:15,35.6
04:56:20,31.7
04:56:25,29.1
04:56:30,52.4
04:56:35,31.9
04:56:40,32.1
04:56:45,33.0
04:56:50,34.3
04:56:55,33.4
04:57:00,33.7
04:57:05,30.3
04:57:10,35.3
04:57:15,29.9
04:57:20,30.5
04:57:25,32.6
04:57:30,32.3
04:57:35,34.3
04:57:40,34.8
04:57:45,29.5
04:57:50,31.7
04:57:55,35.1
04:58:00,33.2
04:58:05,34.8
04:58:10,31.1
04:58:15,33.7
04:58:20,33.5
04:58:25,32.4
04:58:30,31.8
04:58:35,28.6
04:58:40,27.2
04:58:45,31.5
04:58:50,32.3
04:58:55,29.5
04:59:00,32.1
04:59:05,34.0
04:59:10,30.5
04:59:15,32.0
04:59:20,32.4
04:59:25,32.4
04:59:30,34.3
04:59:35,47.9
04:59:40,31.2
04:59:45,29.6
04:59:50,33.9
04:59:55,29.8
05:00:00,33.4
05:00:05,33.3
05:00:10,28.3
05:00:15,30.9
05:00:20,33.0
05:00:25,31.9
05:00:30,30.6
05:00:35,32.4
05:00:40,35.0
05:00:45,33.1
05:00:50,33.3
05:00:55,30.3
05:01:00,34.1
05:01:05,28.6
05:01:10,31.6
05:01:15,28.8
05:01:20,28.7
05:01:25,38.3
05:01:30,33.0
05:01:35,33.5
05:01:40,31.2
05:01:45,32.0
05:01:50,34.4
05:01:55,27.9
05:02:00,32.3
05:02:05,31.2
05:02:10,28.9
05:02:15,32.7
05:02:20,33.8
05:02:25,34.7
05:02:30,32.2
05:02:35,33.3
05:02:40,29.2
05:02:45,34.1
05:02:50,31.2
05:02:55,28.1
05:03:00,30.5
05:03:05,35.3
05:03:10,34.1
05:03:15,29.8
05:03:20,30.0
05:03:25,32.0
05:03:30,32.1
05:03:35,33.7
05:03:40,36.0
05:03:45,32.5
05:03:50,32.2
05:03:55,32.9
05:04:00,30.7
05:04:05,37.5
05:04:10,32.9
05:04:15,33.1
05:04:20,32.7
05:04:25,35.3
05:04:30,29.1
05:04:35,31.9
05:04:40,28.9
05:04:45,30.4
05:04:50,30.2
05:04:55,29.2
05:05:00,32.7
05:05:05,34.8
05:05:10,31.5
05:05:15,32.9
05:05:20,29.3
05:05:25,31.5
05:05:30,32.8
05:05:35,47.7
05:05:40,31.8
05:05:45,30.4
05:05:50,32.5
05:05:55,35.2
05:06:00,30.6
05:06:05,32.8
05:06:10,32.0
05:06:15,31.2
05:06:20,31.3
05:06:25,31.1
05:06:30,35.2
05:06:35,32.8
05:06:40,34.3
05:06:45,31.1
05:06:50,32.2
05:06:55,36.1
05:07:00,31.6
05:07:05,33.0
05:07:10,32.1
05:07:15,30.7
05:07:20,32.2
05:07:25,35.0
05:07:30,33.9
05:07:35,26.8
05:07:40,30.4
05:07:45,30.8
05:07:50,53.0
05:07:55,31.7
05:08:00,31.8
05:08:05,34.4
05:08:10,30.9
05:08:15,31.6
05:08:20,34.3
05:08:25,30.8
05:08:30,32.5
05:08:35,33.8
05:08:40,35.9
05:08:45,33.7
05:08:50,33.9
05:08:55,33.1
05:09:00,32.9
05:09:05,32.5
05:09:10,28.2
05:09:15,33.5
05:09:20,33.1
05:09:25,33.3
05:09:30,34.0
05:09:35,29.8
05:09:40,31.5
05:09:45,31.9
05:09:50,33.3
05:09:55,33.5
05:10:00,31.1
05:10:05,32.8
05:10:10,32.0
05:10:15,30.8
05:10:20,32.7
05:10:25,35.3
05:10:30,33.2
05:10:35,32.6
05:10:40,35.7
05:10:45,31.6
05:10:50,33.3
05:10:55,32.5
05:11:00,32.1
05:11:05,31.9
05:11:10,33.3
05:11:15,33.1
05:11:20,36.8
05:11:25,29.7
05:11:30,29.9
05:11:35,39.0
05:11:40,33.8
05:11:45,30.5
05:11:50,31.7
05:11:55,31.1
05:12:00,32.3
05:12:05,35.2
05:12:10,32.0
05:12:15,27.6
05:12:20,28.8
05:12:25,29.0
05:12:30,35.4
05:12:35,28.9
05:12:40,29.6
05:12:45,35.5
05:12:50,32.7
05:12:55,34.2
05:13:00,29.9
05:13:05,31.1
05:13:10,34.5
05:13:15,30.6
05:13:20,29.7
05:13:25,33.4
05:13:30,31.2
05:13:35,34.5
05:13:40,28.9
05:13:45,32.6
05:13:50,32.3
05:13:55,31.2
05:14:00,33.6
05:14:05,32.6
05:14:10,32.3
05:14:15,30.7
05:14:20,35.7
05:14:25,53.3
05:14:30,33.4
05:14:35,34.5
05:14:40,30.0
05:14:45,33.3
05:14:50,34.1
05:14:55,30.7
05:15:00,30.8
05:15:05,32.6
05:15:10,34.9
05:15:15,31.4
05:15:20,35.3
05:15:25,33.1
05:15:30,33.2
05:15:35,32.2
05:15:40,30.7
05:15:45,29.8
05:15:50,30.0
05:15:55,37.4
05:16:00,31.0
05:16:05,30.6
05:16:10,30.3
05:16:15,30.0
05:16:20,31.4
05:16:25,32.5
05:16:30,32.6
05:16:35,31.8
05:16:40,37.5
05:16:45,34.0
05:16:50,32.8
05:16:55,36.8
05:17:00,29.4
05:17:05,27.8
05:17:10,31.0
05:17:15,32.1
05:17:20,32.3
05:17:25,32.1
05:17:30,26.8
05:17:35,31.8
05:17:40,29.0
05:17:45,29.9
05:17:50,36.1
05:17:55,32.4
05:18:00,33.0
05:18:05,30.1
05:18:10,32.3
05:18:15,31.2
05:18:20,30.8
05:18:25,35.2
05:18:30,32.3
05:18:35,31.6
05:18:40,33.9
05:18:45,29.8
05:18:50,32.8
05:18:55,53.8
05:19:00,30.5
05:19:05,32.0
05:19:10,33.5
05:19:15,30.9
05:19:20,33.7
05:19:25,30.7
05:19:30,33.1
05:19:35,33.9
05:19:40,32.3
05:19:45,30.8
05:19:50,30.6
05:19:55,34.4
05:20:00,27.3
05:20:05,31.5
05:20:10,32.6
05:20:15,35.7
05:20:20,33.6
05:20:25,29.7
05:20:30,29.6
05:20:35,33.0
05:20:40,30.4
05:20:45,31.2
05:20:50,33.4
05:20:55,28.5
05:21:00,28.8
05:21:05,34.2
05:21:10,33.0
05:21:15,32.8
05:21:20,31.1
05:21:25,27.9
05:21:30,35.0
05:21:35,31.8
05:21:40,33.0
05:21:45,28.7
05:21:50,34.9
05:21:55,30.3
05:22:00,35.0
05:22:05,31.6
05:22:10,35.1
05:22:15,31.5
05:22:20,30.3
05:22:25,32.0
05:22:30,33.5
05:22:35,31.7
05:22:40,32.1
05:22:45,28.2
05:22:50,33.2
05:22:55,33.4
05:23:00,34.6
05:23:05,33.9
05:23:10,52.6
05:23:15,31.8
05:23:20,32.0
05:23:25,30.3
05:23:30,34.3
05:23:35,32.7
05:23:40,32.4
05:23:45,31.7
05:23:50,31.3
05:23:55,32.0
05:24:00,33.1
05:24:05,36.4
05:24:10,30.6
05:24:15,33.3
05:24:20,31.8
05:24:25,44.6
05:24:30,35.5
05:24:35,31.6
05:24:40,30.6
05:24:45,32.3
05:24:50,34.4
05:24:55,30.9
05:25:00,29.9
05:25:05,32.7
05:25:10,28.9
05:25:15,33.4
05:25:20,32.0
05:25:25,30.6
05:25:30,35.9
05:25:35,30.0
05:25:40,29.3
05:25:45,30.0
05:25:50,31.8
05:25:55,32.2
05:26:00,34.7
05:26:05,33.0
05:26:10,31.4
05:26:15,31.8
05:26:20,35.2
05:26:25,29.2
05:26:30,30.3
05:26:35,29.4
05:26:40,32.2
05:26:45,32.5
05:26:50,34.4
05:26:55,33.0
05:27:00,32.0
05:27:05,27.4
05:27:10,28.3
05:27:15,29.2
05:27:20,31.1
05:27:25,34.0
05:27:30,31.6
05:27:35,35.1
05:27:40,29.2
05:27:45,33.5
05:27:50,30.0
05:27:55,30.9
05:28:00,31.3
05:28:05,31.3
05:28:10,31.3
05:28:15,33.6
05:28:20,35.9
05:28:25,31.5
05:28:30,33.5
05:28:35,30.2
05:28:40,31.6
05:28:45,30.8
05:28:50,28.0
05:28:55,32.8
05:29:00,31.8
05:29:05,31.1
05:29:10,31.9
05:29:15,30.8
05:29:20,31.3
05:29:25,45.8
05:29:30,34.8
05:29:35,33.8
05:29:40,29.4
05:29:45,31.7
05:29:50,31.3
05:29:55,31.2
05:30:00,32.4
05:30:05,31.2
05:30:10,29.8
05:30:15,28.8
05:30:20,31.7
05:30:25,31.2
05:30:30,31.7
05:30:35,30.1
05:30:40,29.3
05:30:45,31.1
05:30:50,32.7
05:30:55,32.6
05:31:00,33.8
05:31:05,33.6
05:31:10,31.2
05:31:15,31.6
05:31:20,32.2
05:31:25,34.9
05:31:30,31.0
05:31:35,35.3
05:31:40,30.7
05:31:45,30.3
05:31:50,34.1
05:31:55,32.3
05:32:00,38.7
05:32:05,31.3
05:32:10,30.6
05:32:15,31.7
05:32:20,33.5
05:32:25,31.7
05:32:30,32.5
05:32:35,30.6
05:32:40,28.5
05:32:45,31.0
05:32:50,28.0
05:32:55,35.1
05:33:00,30.1
05:33:05,51.3
05:33:10,32.1
05:33:15,36.5
05:33:20,34.5
05:33:25,26.9
05:33:30,30.3
05:33:35,32.0
05:33:40,34.4
05:33:45,32.5
05:33:50,31.8
05:33:55,30.6
05:34:00,33.6
05:34:05,32.4
05:34:10,33.7
05:34:15,34.3
05:34:20,29.2
05:34:25,30.8
05:34:30,32.9
05:34:35,33.2
