시간,dB
03:23:05,28.7
03:23:10,32.2
03:23:15,28.1
03:23:20,49.0
03:23:25,31.5
03:23:30,29.8
03:23:35,30.7
03:23:40,27.5
03:23:45,31.0
03:23:50,47.9
03:23:55,33.1
03:24:00,31.9
03:24:05,34.9
03:24:10,33.1
03:24:15,30.3
03:24:20,32.3
03:24:25,29.6
03:24:30,34.3
03:24:35,30.4
03:24:40,31.8
03:24:45,28.7
03:24:50,26.8
03:24:55,29.6
03:25:00,30.2
03:25:05,28.2
03:25:10,31.0
03:25:15,30.7
03:25:20,34.9
03:25:25,31.4
03:25:30,32.4
03:25:35,25.7
03:25:40,32.2
03:25:45,30.2
03:25:50,32.1
03:25:55,30.3
03:26:00,27.8
03:26:05,30.6
03:26:10,27.5
03:26:15,33.5
03:26:20,33.9
03:26:25,32.7
03:26:30,30.4
03:26:35,31.6
03:26:40,30.0
03:26:45,31.6
03:26:50,28.8
03:26:55,32.2
03:27:00,33.6
03:27:05,32.7
03:27:10,35.1
03:27:15,33.1
03:27:20,29.7
03:27:25,29.5
03:27:30,32.0
03:27:35,31.1
03:27:40,31.3
03:27:45,26.5
03:27:50,32.2
03:27:55,30.0
03:28:00,29.7
03:28:05,29.3
03:28:10,31.3
03:28:15,30.8
03:28:20,29.0
03:28:25,26.7
03:28:30,30.8
03:28:35,30.8
03:28:40,30.7
03:28:45,28.9
03:28:50,31.9
03:28:55,33.6
03:29:00,27.7
03:29:05,30.9
03:29:10,30.3
03:29:15,29.9
03:29:20,30.1
03:29:25,29.1
03:29:30,32.9
03:29:35,29.0
03:29:40,34.3
03:29:45,36.3
03:29:50,28.3
03:29:55,32.2
03:30:00,29.6
03:30:05,32.0
03:30:10,34.2
03:30:15,29.4
03:30:20,32.9
03:30:25,32.0
03:30:30,31.1
03:30:35,30.4
03:30:40,34.4
03:30:45,29.0
03:30:50,30.9
03:30:55,30.8
03:31:00,32.9
03:31:05,29.3
03:31:10,30.1
03:31:15,27.5
03:31:20,29.3
03:31:25,28.6
03:31:30,30.7
03:31:35,32.1
03:31:40,33.1
03:31:45,29.1
03:31:50,30.4
03:31:55,25.8
03:32:00,30.6
03:32:05,32.3
03:32:10,30.3
03:32:15,32.1
03:32:20,33.2
03:32:25,32.5
03:32:30,32.6
03:32:35,28.1
03:32:40,36.0
03:32:45,29.2
03:32:50,41.5
03:32:55,29.7
03:33:00,36.1
03:33:05,30.3
03:33:10,32.9
03:33:15,30.2
03:33:20,33.6
03:33:25,31.9
03:33:30,28.6
03:33:35,29.2
03:33:40,30.8
03:33:45,31.4
03:33:50,33.0
03:33:55,32.2
03:34:00,28.0
03:34:05,34.3
03:34:10,32.8
03:34:15,32.2
03:34:20,28.8
03:34:25,29.5
03:34:30,29.7
03:34:35,35.1
03:34:40,31.8
03:34:45,27.8
03:34:50,30.4
03:34:55,26.4
03:35:00,33.7
03:35:05,32.0
03:35:10,31.3
03:35:15,33.7
03:35:20,32.2
03:35:25,32.5
03:35:30,30.7
03:35:35,30.1
03:35:40,25.0
03:35:45,30.6
03:35:50,28.5
03:35:55,33.9
03:36:00,30.4
03:36:05,30.5
03:36:10,31.2
03:36:15,30.7
03:36:20,32.2
03:36:25,28.6
03:36:30,33.3
03:36:35,30.3
03:36:40,41.8
03:36:45,32.4
03:36:50,31.3
03:36:55,32.9
03:37:00,31.2
03:37:05,28.3
03:37:10,30.3
03:37:15,32.0
03:37:20,29.0
03:37:25,33.9
03:37:30,30.6
03:37:35,28.6
03:37:40,33.6
03:37:45,32.6
03:37:50,26.8
03:37:55,31.4
03:38:00,28.1
03:38:05,29.6
03:38:10,31.2
03:38:15,33.6
03:38:20,30.0
03:38:25,35.4
03:38:30,28.2
03:38:35,31.8
03:38:40,32.8
03:38:45,30.3
03:38:50,30.4
03:38:55,32.6
03:39:00,29.9
03:39:05,27.8
03:39:10,30.5
03:39:15,33.6
03:39:20,32.1
03:39:25,31.3
03:39:30,33.9
03:39:35,32.3
03:39:40,30.8
03:39:45,31.4
03:39:50,30.1
03:39:55,35.6
03:40:00,31.6
03:40:05,27.2
03:40:10,43.7
03:40:15,31.6
03:40:20,36.5
03:40:25,28.9
03:40:30,30.1
03:40:35,30.6
03:40:40,30.9
03:40:45,32.7
03:40:50,31.3
03:40:55,28.6
03:41:00,32.1
03:41:05,33.2
03:41:10,31.0
03:41:15,28.5
03:41:20,33.8
03:41:25,31.2
03:41:30,29.0
03:41:35,30.2
03:41:40,29.7
03:41:45,26.5
03:41:50,28.4
03:41:55,27.3
03:42:00,33.7
03:42:05,31.6
03:42:10,32.8
03:42:15,31.0
03:42:20,30.1
03:42:25,29.0
03:42:30,31.6
03:42:35,27.9
03:42:40,34.7
03:42:45,28.5
03:42:50,28.9
03:42:55,27.4
03:43:00,25.5
03:43:05,29.2
03:43:10,29.5
03:43:15,33.4
03:43:20,33.8
03:43:25,30.2
03:43:30,28.3
03:43:35,34.0
03:43:40,28.0
03:43:45,32.2
03:43:50,31.5
03:43:55,29.6
03:44:00,35.1
03:44:05,35.1
03:44:10,29.8
03:44:15,28.7
03:44:20,32.2
03:44:25,31.8
03:44:30,34.2
03:44:35,31.3
03:44:40,32.4
03:44:45,31.7
03:44:50,31.1
03:44:55,32.4
03:45:00,31.3
03:45:05,31.3
03:45:10,32.4
03:45:15,32.1
03:45:20,28.6
03:45:25,27.8
03:45:30,33.1
03:45:35,29.1
03:45:40,30.8
03:45:45,29.5
03:45:50,32.4
03:45:55,31.3
03:46:00,31.7
03:46:05,31.2
03:46:10,31.2
03:46:15,32.0
03:46:20,33.1
03:46:25,28.1
03:46:30,31.1
03:46:35,30.9
03:46:40,31.7
03:46:45,30.8
03:46:50,31.8
03:46:55,28.7
03:47:00,31.9
03:47:05,35.2
03:47:10,29.4
03:47:15,31.1
03:47:20,43.4
03:47:25,33.0
03:47:30,31.6
03:47:35,31.3
03:47:40,34.0
03:47:45,35.5
03:47:50,27.7
03:47:55,32.6
03:48:00,33.9
03:48:05,29.1
03:48:10,29.8
03:48:15,31.7
03:48:20,34.4
03:48:25,32.2
03:48:30,32.2
03:48:35,30.9
03:48:40,27.8
03:48:45,32.0
03:48:50,27.1
03:48:55,30.3
03:49:00,30.4
03:49:05,31.4
03:49:10,31.0
03:49:15,30.3
03:49:20,36.4
03:49:25,34.1
03:49:30,29.7
03:49:35,32.1
03:49:40,28.5
03:49:45,31.7
03:49:50,30.9
03:49:55,47.6
03:50:00,30.6
03:50:05,43.9
03:50:10,30.8
03:50:15,33.7
03:50:20,28.3
03:50:25,32.0
03:50:30,33.5
03:50:35,29.9
03:50:40,28.6
03:50:45,45.6
03:50:50,29.5
03:50:55,32.1
03:51:00,30.9
03:51:05,33.3
03:51:10,31.5
03:51:15,29.3
03:51:20,30.8
03:51:25,30.4
03:51:30,31.6
03:51:35,29.7
03:51:40,30.3
03:51:45,30.8
03:51:50,27.1
03:51:55,30.1
03:52:00,31.4
03:52:05,30.6
03:52:10,31.2
03:52:15,32.5
03:52:20,31.4
03:52:25,31.5
03:52:30,33.5
03:52:35,25.2
03:52:40,33.2
03:52:45,31.6
03:52:50,35.1
03:52:55,31.6
03:53:00,31.0
03:53:05,32.9
03:53:10,31.0
03:53:15,31.4
03:53:20,31.2
03:53:25,32.3
03:53:30,33.0
03:53:35,33.4
03:53:40,28.3
03:53:45,26.8
03:53:50,28.3
03:53:55,30.9
03:54:00,31.9
03:54:05,30.0
03:54:10,25.5
03:54:15,27.3
03:54:20,35.0
03:54:25,30.4
03:54:30,27.5
03:54:35,29.6
03:54:40,35.2
03:54:45,31.5
03:54:50,28.8
03:54:55,38.8
03:55:00,29.7
03:55:05,34.8
03:55:10,31.1
03:55:15,32.6
03:55:20,28.2
03:55:25,30.9
03:55:30,27.2
03:55:35,33.7
03:55:40,30.7
03:55:45,31.2
03:55:50,32.8
03:55:55,26.8
03:56:00,31.0
03:56:05,30.5
03:56:10,26.7
03:56:15,29.9
03:56:20,34.5
03:56:25,28.8
03:56:30,30.2
03:56:35,33.3
03:56:40,27.2
03:56:45,26.4
03:56:50,27.6
03:56:55,28.9
03:57:00,35.1
03:57:05,29.0
03:57:10,32.1
03:57:15,45.4
03:57:20,31.8
03:57:25,31.6
03:57:30,29.2
03:57:35,35.2
03:57:40,30.4
03:57:45,29.2
03:57:50,30.1
03:57:55,30.7
03:58:00,32.5
03:58:05,32.4
03:58:10,28.0
03:58:15,33.3
03:58:20,31.5
03:58:25,32.7
03:58:30,31.3
03:58:35,34.2
03:58:40,32.5
03:58:45,34.6
03:58:50,28.3
03:58:55,33.3
03:59:00,30.2
03:59:05,35.3
03:59:10,32.0
03:59:15,31.5
03:59:20,33.2
03:59:25,29.9
03:59:30,29.2
03:59:35,30.7
03:59:40,30.2
03:59:45,34.2
03:59:50,29.1
03:59:55,28.1
04:00:00,30.1
04:00:05,33.8
04:00:10,32.5
04:00:15,32.2
04:00:20,31.1
04:00:25,30.5
04:00:30,33.0
04:00:35,32.9
04:00:40,31.2
04:00:45,29.7
04:00:50,31.4
04:00:55,30.5
04:01:00,31.5
04:01:05,31.3
04:01:10,31.3
04:01:15,34.6
04:01:20,31.0
04:01:25,31.0
04:01:30,32.9
04:01:35,28.2
04:01:40,30.9
04:01:45,32.3
04:01:50,31.2
04:01:55,26.5
04:02:00,33.8
04:02:05,32.1
04:02:10,35.8
04:02:15,30.8
04:02:20,33.4
04:02:25,30.9
04:02:30,31.9
04:02:35,34.1
04:02:40,30.0
04:02:45,30.0
04:02:50,30.8
04:02:55,26.7
04:03:00,33.9
04:03:05,35.5
04:03:10,31.8
04:03:15,25.0
04:03:20,29.9
04:03:25,33.6
04:03:30,31.7
04:03:35,31.1
04:03:40,30.6
04:03:45,32.2
04:03:50,31.3
04:03:55,29.7
04:04:00,28.4
04:04:05,32.0
04:04:10,28.8
04:04:15,31.9
04:04:20,29.9
04:04:25,33.0
04:04:30,30.0
04:04:35,31.0
04:04:40,32.5
04:04:45,32.3
04:04:50,33.8
04:04:55,29.4
04:05:00,28.8
04:05:05,32.2
04:05:10,31.0
04:05:15,32.9
04:05:20,31.4
04:05:25,32.9
04:05:30,30.0
04:05:35,32.1
04:05:40,33.8
04:05:45,30.2
04:05:50,30.4
04:05:55,30.9
04:06:00,31.8
04:06:05,31.2
04:06:10,32.2
04:06:15,29.4
04:06:20,31.3
04:06:25,29.9
04:06:30,30.4
04:06:35,31.3
04:06:40,31.3
04:06:45,31.0
04:06:50,32.5
04:06:55,30.0
04:07:00,34.8
04:07:05,35.1
04:07:10,30.5
04:07:15,30.4
04:07:20,29.5
04:07:25,33.2
04:07:30,31.7
04:07:35,34.4
04:07:40,32.4
04:07:45,32.5
04:07:50,34.3
04:07:55,33.1
04:08:00,28.0
04:08:05,29.7
04:08:10,34.7
04:08:15,32.4
04:08:20,32.6
04:08:25,32.6
04:08:30,34.6
04:08:35,32.6
04:08:40,34.0
04:08:45,32.2
04:08:50,33.9
04:08:55,29.2
04:09:00,29.9
04:09:05,26.4
04:09:10,29.2
04:09:15,34.6
04:09:20,33.5
04:09:25,30.2
04:09:30,33.7
04:09:35,32.3
04:09:40,31.7
04:09:45,29.8
04:09:50,31.3
04:09:55,30.8
04:10:00,30.4
04:10:05,33.0
04:10:10,32.0
04:10:15,34.4
04:10:20,30.0
04:10:25,32.4
04:10:30,29.0
04:10:35,27.4
04:10:40,32.3
04:10:45,31.1
04:10:50,31.6
04:10:55,27.8
04:11:00,31.2
04:11:05,31.2
04:11:10,28.9
04:11:15,31.3
04:11:20,28.7
04:11:25,28.4
04:11:30,28.6
04:11:35,30.9
04:11:40,29.9
04:11:45,29.1
04:11:50,32.7
04:11:55,28.5
04:12:00,31.5
04:12:05,28.5
04:12:10,33.5
04:12:15,32.9
04:12:20,34.4
04:12:25,30.3
04:12:30,26.7
04:12:35,28.7
04:12:40,28.5
04:12:45,33.3
04:12:50,30.8
04:12:55,30.0
04:13:00,32.0
04:13:05,31.7
04:13:10,32.9
04:13:15,29.0
04:13:20,26.8
04:13:25,30.0
04:13:30,32.6
04:13:35,30.3
04:13:40,30.4
04:13:45,30.4
04:13:50,30.9
04:13:55,33.1
04:14:00,32.8
04:14:05,30.9
04:14:10,33.5
04:14:15,28.0
04:14:20,34.1
04:14:25,28.6
04:14:30,34.9
04:14:35,28.3
04:14:40,32.6
04:14:45,28.0
04:14:50,32.0
04:14:55,30.5
04:15:00,32.2
04:15:05,29.6
04:15:10,30.3
04:15:15,31.1
04:15:20,33.1
04:15:25,31.6
04:15:30,26.6
04:15:35,33.6
04:15:40,30.5
04:15:45,33.0
04:15:50,33.9
04:15:55,30.4
04:16:00,37.4
04:16:05,34.5
04:16:10,29.5
04:16:15,28.6
04:16:20,27.9
04:16:25,29.9
04:16:30,29.0
04:16:35,28.3
04:16:40,30.8
04:16:45,28.5
04:16:50,33.5
04:16:55,33.7
04:17:00,34.9
04:17:05,33.7
04:17:10,29.3
04:17:15,30.2
04:17:20,34.0
04:17:25,28.3
04:17:30,34.9
04:17:35,29.8
04:17:40,29.2
04:17:45,31.6
04:17:50,32.8
04:17:55,32.3
04:18:00,31.1
04:18:05,31.9
04:18:10,27.5
04:18:15,31.1
04:18:20,29.9
04:18:25,31.2
04:18:30,31.1
04:18:35,29.7
04:18:40,30.0
04:18:45,28.3
04:18:50,28.7
04:18:55,30.3
04:19:00,26.8
04:19:05,29.5
04:19:10,30.9
04:19:15,33.4
04:19:20,28.8
04:19:25,28.9
04:19:30,29.9
04:19:35,29.2
04:19:40,32.3
04:19:45,31.2
04:19:50,32.1
04:19:55,30.0
04:20:00,32.2
04:20:05,27.7
04:20:10,34.8
04:20:15,29.0
04:20:20,32.7
04:20:25,29.8
04:20:30,34.6
04:20:35,33.3
04:20:40,30.3
04:20:45,32.0
04:20:50,28.3
04:20:55,31.0
04:21:00,29.7
04:21:05,31.8
04:21:10,33.6
04:21:15,27.7
04:21:20,30.1
04:21:25,30.7
04:21:30,29.7
04:21:35,30.9
04:21:40,33.8
04:21:45,30.6
04:21:50,29.0
04:21:55,30.5
04:22:00,33.2
04:22:05,29.7
04:22:10,33.3
04:22:15,30.4
04:22:20,29.2
04:22:25,28.9
04:22:30,27.5
04:22:35,28.0
04:22:40,31.1
04:22:45,30.9
04:22:50,28.2
04:22:55,30.7
04:23:00,30.2
04:23:05,31.7
04:23:10,28.8
04:23:15,31.2
04:23:20,29.6
04:23:25,31.7
04:23:30,29.7
04:23:35,32.0
04:23:40,30.7
04:23:45,29.5
04:23:50,30.6
04:23:55,35.1
04:24:00,30.1
04:24:05,30.7
04:24:10,31.9
04:24:15,29.5
04:24:20,27.9
04:24:25,33.2
04:24:30,31.7
04:24:35,29.8
04:24:40,31.4
04:24:45,27.1
04:24:50,33.9
04:24:55,32.3
04:25:00,30.4
04:25:05,27.2
04:25:10,45.2
04:25:15,30.9
04:25:20,28.5
04:25:25,25.4
04:25:30,30.4
04:25:35,32.1
04:25:40,31.6
04:25:45,28.3
04:25:50,31.0
04:25:55,29.6
04:26:00,30.5
04:26:05,29.6
04:26:10,29.7
04:26:15,46.9
04:26:20,30.8
04:26:25,31.0
04:26:30,34.0
04:26:35,26.1
04:26:40,32.6
04:26:45,31.7
04:26:50,33.2
04:26:55,27.2
04:27:00,29.5
04:27:05,29.1
04:27:10,30.6
04:27:15,30.1
04:27:20,28.3
04:27:25,30.2
04:27:30,31.1
04:27:35,32.4
04:27:40,32.2
04:27:45,32.7
04:27:50,26.3
04:27:55,29.1
04:28:00,30.7
04:28:05,30.1
04:28:10,31.0
04:28:15,30.9
04:28:20,28.9
04:28:25,29.7
04:28:30,32.7
04:28:35,33.5
04:28:40,35.2
04:28:45,32.3
04:28:50,31.5
04:28:55,28.0
04:29:00,30.0
04:29:05,31.8
04:29:10,29.6
04:29:15,31.4
04:29:20,30.7
04:29:25,33.2
04:29:30,29.2
04:29:35,29.2
04:29:40,30.6
04:29:45,29.0
04:29:50,33.7
04:29:55,29.5
04:30:00,25.0
04:30:05,31.0
04:30:10,29.1
04:30:15,32.1
04:30:20,35.3
04:30:25,29.4
04:30:30,30.3
04:30:35,29.2
04:30:40,29.3
04:30:45,31.6
04:30:50,28.7
04:30:55,31.1
04:31:00,29.2
04:31:05,30.3
04:31:10,31.5
04:31:15,32.1
04:31:20,34.2
04:31:25,27.9
04:31:30,32.1
04:31:35,32.4
04:31:40,32.6
04:31:45,29.3
04:31:50,32.3
04:31:55,28.5
04:32:00,33.5
04:32:05,30.8
04:32:10,33.4
04:32:15,36.2
04:32:20,34.0
04:32:25,33.6
04:32:30,31.9
04:32:35,33.1
04:32:40,33.2
04:32:45,30.0
04:32:50,30.9
04:32:55,31.3
04:33:00,32.5
04:33:05,33.3
04:33:10,28.4
04:33:15,29.0
04:33:20,32.6
04:33:25,32.1
04:33:30,29.4
04:33:35,28.8
04:33:40,30.0
04:33:45,31.5
04:33:50,32.4
04:33:55,34.0
04:34:00,28.8
04:34:05,30.8
04:34:10,33.3
04:34:15,33.3
04:34:20,29.9
04:34:25,28.7
04:34:30,32.2
04:34:35,30.4
04:34:40,42.8
04:34:45,30.4
04:34:50,28.7
04:34:55,35.2
04:35:00,30.0
04:35:05,31.0
04:35:10,29.0
04:35:15,33.1
04:35:20,30.4
04:35:25,30.6
04:35:30,29.9
04:35:35,31.3
04:35:40,31.6
04:35:45,30.3
04:35:50,30.1
04:35:55,30.8
04:36:00,33.0
04:36:05,29.3
04:36:10,33.9
04:36:15,31.8
04:36:20,32.0
04:36:25,30.5
04:36:30,34.2
04:36:35,31.9
04:36:40,26.4
04:36:45,44.8
04:36:50,26.3
04:36:55,31.5
04:37:00,28.8
04:37:05,30.3
04:37:10,31.9
04:37:15,28.6
04:37:20,31.5
04:37:25,31.2
04:37:30,32.1
04:37:35,30.3
04:37:40,35.5
04:37:45,32.5
04:37:50,30.1
04:37:55,32.8
04:38:00,32.5
04:38:05,31.2
04:38:10,29.5
04:38:15,33.4
04:38:20,32.3
04:38:25,32.3
04:38:30,30.8
04:38:35,33.6
04:38:40,33.7
04:38:45,29.4
04:38:50,30.4
04:38:55,31.8
04:39:00,30.8
04:39:05,32.6
04:39:10,29.8
04:39:15,30.8
04:39:20,29.2
04:39:25,32.1
04:39:30,32.8
04:39:35,36.8
04:39:40,30.3
04:39:45,29.8
04:39:50,31.8
04:39:55,30.0
04:40:00,30.6
04:40:05,32.7
04:40:10,30.7
04:40:15,28.7
04:40:20,33.5
04:40:25,29.6
04:40:30,29.6
04:40:35,28.8
04:40:40,31.7
04:40:45,29.2
04:40:50,31.8
04:40:55,28.2
04:41:00,33.2
04:41:05,34.2
04:41:10,30.5
04:41:15,30.7
04:41:20,29.3
04:41:25,32.1
04:41:30,30.7
04:41:35,27.5
04:41:40,31.9
04:41:45,30.2
04:41:50,27.7
04:41:55,32.3
04:42:00,35.8
04:42:05,31.1
04:42:10,29.8
04:42:15,29.8
04:42:20,29.9
04:42:25,30.5
04:42:30,31.2
04:42:35,32.9
04:42:40,31.7
04:42:45,28.9
04:42:50,30.1
04:42:55,31.5
04:43:00,30.9
04:43:05,33.4
04:43:10,32.1
04:43:15,31.5
04:43:20,28.2
04:43:25,30.5
04:43:30,32.2
04:43:35,32.9
04:43:40,34.1
04:43:45,31.7
04:43:50,33.3
04:43:55,30.4
04:44:00,30.0
04:44:05,33.3
04:44:10,30.4
04:44:15,32.0
04:44:20,28.0
04:44:25,29.8
04:44:30,32.4
04:44:35,31.3
04:44:40,41.4
04:44:45,32.6
04:44:50,30.0
04:44:55,26.4
04:45:00,36.0
04:45:05,32.1
04:45:10,30.1
04:45:15,35.7
04:45:20,32.3
04:45:25,31.5
04:45:30,37.5
04:45:35,32.6
04:45:40,35.5
04:45:45,33.5
04:45:50,36.3
04:45:55,31.7
04:46:00,35.8
04:46:05,31.7
04:46:10,33.9
04:46:15,33.1
04:46:20,31.6
04:46:25,33.6
04:46:30,31.9
04:46:35,31.2
04:46:40,27.5
04:46:45,33.6
04:46:50,32.4
04:46:55,32.1
04:47:00,32.4
04:47:05,32.2
04:47:10,31.8
04:47:15,31.7
04:47:20,32.3
04:47:25,30.4
04:47:30,31.8
04:47:35,33.8
04:47:40,27.2
04:47:45,33.6
04:47:50,30.0
04:47:55,31.8
04:48:00,33.8
04:48:05,47.3
04:48:10,31.8
04:48:15,28.4
04:48:20,32.0
04:48:25,28.5
04:48:30,32.3
04:48:35,32.9
04:48:40,29.2
04:48:45,34.2
04:48:50,33.8
04:48:55,31.5
04:49:00,31.3
04:49:05,31.5
04:49:10,28.3
04:49:15,31.7
04:49:20,31.9
04:49:25,34.2
04:49:30,36.3
04:49:35,34.4
04:49:40,31.9
04:49:45,32.7
04:49:50,31.4
04:49:55,29.0
04:50:00,30.8
04:50:05,31.4
04:50:10,29.7
04:50:15,34.6
04:50:20,30.8
04:50:25,32.1
04:50:30,30.3
04:50:35,32.4
04:50:40,33.3
04:50:45,27.6
04:50:50,31.8
04:50:55,29.8
04:51:00,30.8
04:51:05,32.6
04:51:10,34.3
04:51:15,34.8
04:51:20,31.9
04:51:25,33.9
04:51:30,33.4
04:51:35,33.7
04:51:40,31.6
04:51:45,33.3
04:51:50,33.2
04:51:55,31.1
04:52:00,31.4
04:52:05,30.2
04:52:10,29.3
04:52:15,33.5
04:52:20,32.4
04:52:25,33.4
04:52:30,30.5
04:52:35,33.5
04:52:40,34.8
04:52:45,31.1
04:52:50,33.1
04:52:55,32.3
04:53:00,33.9
04:53:05,32.8
04:53:10,32.4
04:53:15,32.3
04:53:20,32.6
04:53:25,30.9
04:53:30,32.2
04:53:35,34.5
04:53:40,32.5
04:53:45,31.5
04:53:50,29.1
04:53:55,32.3
04:54:00,31.0
04:54:05,32.2
04:54:10,35.9
04:54:15,32.8
04:54:20,32.4
04:54:25,32.0
04:54:30,30.9
04:54:35,31.5
04:54:40,29.6
04:54:45,35.8
04:54:50,30.2
04:54:55,32.0
04:55:00,27.1
04:55:05,30.9
04:55:10,33.9
04:55:15,31.1
04:55:20,49.4
04:55:25,30.9
04:55:30,34.5
04:55:35,32.5
04:55:40,36.1
04:55:45,30.2
04:55:50,32.9
04:55:55,33.4
04:56:00,30.8
04:56:05,30.1
04:56:10,30.6
04:56:15,35.7
04:56:20,31.5
04:56:25,31.4
04:56:30,29.1
04:56:35,31.3
04:56:40,32.5
04:56:45,35.2
04:56:50,27.7
04:56:55,33.7
04:57:00,32.0
04:57:05,31.9
04:57:10,33.8
04:57:15,29.8
04:57:20,33.7
04:57:25,31.4
04:57:30,30.6
04:57:35,29.4
04:57:40,33.0
04:57:45,30.3
04:57:50,32.0
04:57:55,33.4
04:58:00,30.7
04:58:05,32.0
04:58:10,30.6
04:58:15,35.3
04:58:20,33.4
04:58:25,32.3
04:58:30,28.8
04:58:35,33.1
04:58:40,35.9
04:58:45,32.2
04:58:50,29.6
04:58:55,34.3
04:59:00,34.4
04:59:05,33.5
04:59:10,32.9
04:59:15,32.7
04:59:20,30.9
04:59:25,33.4
04:59:30,33.5
04:59:35,30.6
04:59:40,33.5
04:59:45,33.0
04:59:50,35.1
04:59:55,33.4
05:00:00,31.6
05:00:05,33.5
05:00:10,31.8
05:00:15,31.7
05:00:20,30.5
05:00:25,33.7
05:00:30,32.4
05:00:35,35.6
05:00:40,32.3
05:00:45,31.2
05:00:50,37.1
05:00:55,30.5
05:01:00,34.9
05:01:05,32.8
05:01:10,28.1
05:01:15,31.5
05:01:20,29.7
05:01:25,32.7
05:01:30,30.3
05:01:35,32.0
05:01:40,35.5
05:01:45,33.5
05:01:50,30.9
05:01:55,40.8
05:02:00,32.5
05:02:05,33.1
05:02:10,31.7
05:02:15,31.7
05:02:20,31.4
05:02:25,32.9
05:02:30,31.3
05:02:35,31.5
05:02:40,29.4
05:02:45,35.6
05:02:50,28.4
05:02:55,29.4
05:03:00,31.3
05:03:05,30.8
05:03:10,32.2
05:03:15,31.9
05:03:20,33.9
05:03:25,33.0
05:03:30,33.5
05:03:35,33.5
05:03:40,30.7
05:03:45,31.0
05:03:50,32.4
05:03:55,31.0
05:04:00,32.6
05:04:05,33.2
05:04:10,34.2
05:04:15,31.4
05:04:20,30.5
05:04:25,33.4
05:04:30,34.4
05:04:35,30.9
05:04:40,38.4
05:04:45,30.6
05:04:50,30.4
05:04:55,33.8
05:05:00,34.0
05:05:05,32.8
05:05:10,32.1
05:05:15,32.5
05:05:20,32.3
05:05:25,32.6
05:05:30,32.0
05:05:35,31.8
05:05:40,30.2
05:05:45,30.3
05:05:50,33.0
05:05:55,32.2
05:06:00,31.8
05:06:05,34.6
05:06:10,31.8
05:06:15,33.1
05:06:20,29.9
05:06:25,33.4
05:06:30,30.5
05:06:35,35.2
05:06:40,35.7
05:06:45,30.6
05:06:50,29.9
05:06:55,29.8
05:07:00,33.9
05:07:05,30.2
05:07:10,34.5
05:07:15,30.8
05:07:20,29.2
05:07:25,34.9
05:07:30,30.7
05:07:35,27.7
05:07:40,34.6
05:07:45,32.1
05:07:50,31.4
05:07:55,33.0
05:08:00,31.4
05:08:05,34.3
05:08:10,35.9
05:08:15,31.1
05:08:20,33.3
05:08:25,33.8
05:08:30,30.0
05:08:35,35.6
05:08:40,30.4
05:08:45,37.0
05:08:50,32.0
05:08:55,46.8
05:09:00,30.9
05:09:05,30.3
05:09:10,31.6
05:09:15,31.1
05:09:20,31.4
05:09:25,35.9
05:09:30,32.6
05:09:35,28.7
05:09:40,32.0
05:09:45,35.1
05:09:50,29.2
05:09:55,30.8
05:10:00,30.2
05:10:05,31.9
05:10:10,33.1
05:10:15,33.5
05:10:20,33.0
05:10:25,31.5
05:10:30,30.7
05:10:35,29.4
05:10:40,33.3
05:10:45,29.9
05:10:50,27.6
05:10:55,29.8
05:11:00,34.1
05:11:05,32.3
05:11:10,32.4
05:11:15,33.1
05:11:20,31.5
05:11:25,31.2
05:11:30,36.2
05:11:35,29.8
05:11:40,33.5
05:11:45,33.6
05:11:50,29.1
05:11:55,31.1
05:12:00,32.1
05:12:05,33.9
05:12:10,28.9
05:12:15,27.7
05:12:20,30.5
05:12:25,29.0
05:12:30,30.7
05:12:35,29.8
05:12:40,30.7
05:12:45,35.1
05:12:50,29.5
05:12:55,31.3
05:13:00,31.9
05:13:05,31.0
05:13:10,32.7
05:13:15,33.1
05:13:20,33.2
05:13:25,36.0
05:13:30,34.3
05:13:35,31.9
05:13:40,32.6
05:13:45,29.5
05:13:50,31.4
05:13:55,35.2
05:14:00,29.9
05:14:05,32.1
05:14:10,31.8
05:14:15,33.8
05:14:20,27.3
05:14:25,33.8
05:14:30,32.9
05:14:35,32.0
05:14:40,32.6
05:14:45,34.7
05:14:50,31.2
05:14:55,34.1
05:15:00,31.9
05:15:05,31.1
05:15:10,29.4
05:15:15,34.1
05:15:20,33.5
05:15:25,29.1
05:15:30,36.9
05:15:35,29.4
05:15:40,28.2
05:15:45,30.5
05:15:50,30.0
05:15:55,27.5
05:16:00,32.2
05:16:05,30.1
05:16:10,30.6
05:16:15,29.3
05:16:20,33.1
05:16:25,27.8
05:16:30,33.1
05:16:35,31.3
05:16:40,26.3
05:16:45,35.4
05:16:50,30.3
05:16:55,31.9
05:17:00,31.4
05:17:05,31.1
05:17:10,28.6
05:17:15,30.5
05:17:20,31.5
05:17:25,33.1
05:17:30,31.7
05:17:35,29.8
05:17:40,31.6
05:17:45,33.7
05:17:50,29.7
05:17:55,34.2
05:18:00,28.8
05:18:05,26.4
05:18:10,48.2
05:18:15,30.8
05:18:20,34.8
05:18:25,32.4
05:18:30,36.7
05:18:35,33.4
05:18:40,30.4
05:18:45,28.9
05:18:50,34.0
05:18:55,31.0
05:19:00,29.8
05:19:05,30.9
05:19:10,30.4
05:19:15,35.5
05:19:20,35.5
05:19:25,29.3
05:19:30,32.2
05:19:35,28.7
